ID,NombreEmpleado,Departamento,Cargo,Oficina,TipoContrato,SalarioBase,HorasExtra,OtrosPagos,Beneficios,SalarioTotal,SalarioTotalConBeneficios,LogSalarioTotal,OvertimeRatio,BeneficiosRatio,ExtraVsBase,BeneficiosVsSalario,KMeans_Cluster,DBSCAN_Cluster,Anomaly_IF,Anomaly_LOF,Anomalia_Ambos_Modelos
6549,Daniela Carmen Morales Mendoza,Logistica,Gestor de Flota,Oficinas Administrativas,Full-Time,3244,590.0,906,564.0,4740,5304,8.464003362902119,0.18181818181818182,0.11896224425226745,0.18181818181818182,0.17380585516178737,0,0,Normal,Normal,No
6550,Laura Veronica Lopez Ortega,People (RRHH),Reclutador (Trainee),Planta Industrial,Full-Time,3234,163.0,764,958.0,4161,5119,8.33375100695358,0.05038639876352396,0.23017779913503122,0.05038639876352396,0.29613601236476045,0,0,Normal,Normal,No
6551,Patricia Ana Ramirez Garcia,Marketing,Trade Marketing,Oficina Regional,Full-Time,1574,692.0,386,750.0,2652,3402,7.88344635413774,0.43936507936507935,0.28269883151149644,0.43936507936507935,0.47619047619047616,3,0,Normal,Normal,No
6552,Luis Alberto Rodriguez Ortega,Logistica,Gestor de Flota,Planta Industrial,,2214,822.0,844,522.0,3880,4402,8.263848131368906,0.3711060948081264,0.13450141716052563,0.3711060948081264,0.23566591422121896,0,0,Normal,Normal,No
6553,Monica Gabriela Diaz Castro,Comercial / Ventas,Key Account Manager,Oficina Regional,Part-Time,1927,256.0,538,507.0,2721,3228,7.909122183211411,0.13278008298755187,0.18626010286554004,0.13278008298755187,0.2629668049792531,3,0,Normal,Normal,No
6554,Silvia Monica Martinez Castro,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,Part-Time,4550,1423.0,631,928.0,6604,7532,8.795582216956426,0.31267853219072733,0.1404996214988645,0.31267853219072733,0.2039112283014722,0,0,Normal,Normal,No
6555,Daniela Laura Garcia Morales,Comercial / Ventas,Key Account Manager,Planta Industrial,Full-Time,2121,1476.0,541,587.0,4138,4725,8.328209491748732,0.6955702167766258,0.1418216960618507,0.6955702167766258,0.2766258246936852,3,0,Normal,Normal,No
6556,Alberto Andres Herrera Morales,Comercial / Ventas,Key Account Manager,Planta Industrial (Matriz),,2995,740.0,14,928.0,3749,4677,8.229511118964457,0.24699599465954605,0.24746666666666667,0.24699599465954605,0.3097463284379172,3,0,Normal,Normal,No
6557,Elena Claudia Ramirez Rodriguez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,3370,184.0,857,1176.0,4411,5587,8.392083380373393,0.05458320973005043,0.2665457842248413,0.05458320973005043,0.34885790566597447,0,0,Normal,Normal,No
6558,Daniela Natalia Rodriguez Rojas,Logistica,Gestor de Flota,Oficinas Administrativas,Part-Time,2887,505.0,392,1490.0,3784,5274,8.23880116587155,0.17486149584487534,0.39365918097754293,0.17486149584487534,0.5159279778393352,3,0,Normal,Normal,No
6559,Paula Paula Flores Martinez,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Full-Time,3425,535.0,763,390.0,4723,5113,8.460411177317253,0.15615878575598366,0.0825571549534293,0.15615878575598366,0.1138353765323993,0,0,Normal,Normal,No
6560,Luis Jose Perez Perez,Logistica,Gestor de Flota,Planta Industrial,Part-Time,3493,1415.0,745,403.0,5653,6056,8.640118538253535,0.4049799656554093,0.07127697205518217,0.4049799656554093,0.11534058385804236,0,0,Normal,Normal,No
6561,Veronica Silvia Herrera Sanchez,People (RRHH),Reclutador (Trainee),Oficina Regional,,4599,1051.0,587,700.0,6237,6937,8.738414897167749,0.22847826086956521,0.11221545367104842,0.22847826086956521,0.15217391304347827,0,0,Normal,Normal,No
6562,Andres Luis Rojas Flores,Marketing,Trade Marketing,Centros de Distribucion,Full-Time,2893,1395.0,547,818.0,4835,5653,8.483843211734683,0.48203178991015894,0.16914805624483042,0.48203178991015894,0.28265376641326884,0,0,Normal,Normal,No
6563,Pedro Hugo Diaz Gonzalez,Logistica,Gestor de Flota,Planta Industrial (Matriz),Full-Time,3006,1253.0,961,853.0,5220,6073,8.560444233410552,0.41669437978051216,0.16337866309136181,0.41669437978051216,0.2836714333222481,0,0,Normal,Normal,No
6564,Alberto Pedro Mendoza Vargas,Operaciones (Supply),Operador de Envasado,Oficina Regional,Part-Time,852,1451.0,273,1309.0,2576,3885,7.854381210652365,1.7010550996483,0.5079549864183158,1.7010550996483,1.5345838218053927,2,-1,Anomalía,Anomalía,Sí
6565,Jose Jose Torres Rodriguez,Operaciones (Supply),Operador de Envasado,Planta Industrial (Matriz),Part-Time,4022,1080.0,563,659.0,5665,6324,8.642238680390461,0.2684563758389262,0.11630780091775503,0.2684563758389262,0.16380810340541885,0,0,Normal,Normal,No
6566,Gabriela Andrea Lopez Diaz,Logistica,Gestor de Flota,Planta Industrial,Full-Time,3959,826.0,46,1452.0,4831,6283,8.48301573961465,0.2085858585858586,0.30049668874172186,0.2085858585858586,0.36666666666666664,0,0,Normal,Normal,No
6567,Elena Andrea Martinez Sanchez,Finanzas,Controller Financiero,Planta Industrial (Matriz),Full-Time,2648,1355.0,56,1265.0,4059,5324,8.308938252595778,0.5115137787844469,0.31157635467980294,0.5115137787844469,0.47753869384673464,3,0,Normal,Normal,No
6568,Raul Hugo Ramirez Mendoza,Marketing,Brand Manager,Planta Industrial,Full-Time,2024,622.0,474,335.0,3120,3455,8.045908742270779,0.3071604938271605,0.10733739186158282,0.3071604938271605,0.1654320987654321,3,0,Normal,Normal,No
6569,Rosa Maria Ortega Rojas,Marketing,Trade Marketing,Oficinas Administrativas,Full-Time,1832,1438.0,744,778.0,4014,4792,8.297792626380861,0.784506273867976,0.19377334993773349,0.784506273867976,0.42444080741953083,3,0,Normal,Normal,No
6570,Pedro Alberto Flores Flores,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,,1588,645.0,203,859.0,2436,3295,7.798523053625206,0.40591567023285086,0.35248256052523597,0.40591567023285086,0.540591567023285,3,0,Normal,Normal,No
6571,Carmen Natalia Rodriguez Rodriguez,Operaciones (Supply),Analista de Calidad,Centros de Distribucion,Part-Time,2267,787.0,623,1209.0,3677,4886,8.210124405164267,0.34700176366843033,0.32871125611745516,0.34700176366843033,0.533068783068783,3,0,Normal,Normal,No
6572,Pedro Julio Sanchez Perez,Finanzas,Controller Financiero,Oficinas Administrativas,Part-Time,2137,1165.0,630,1192.0,3932,5124,8.27715777243181,0.5449017773620206,0.30307653190948386,0.5449017773620206,0.5575304022450889,3,0,Normal,Normal,No
6573,Julio Mario Rodriguez Garcia,Operaciones (Supply),Operador de Envasado,Planta Industrial (Matriz),Full-Time,2066,1331.0,456,949.0,3853,4802,8.256866848974312,0.6439283986453798,0.24623767514270886,0.6439283986453798,0.4591194968553459,3,0,Normal,Normal,No
6574,Sergio Mario Lopez Gonzalez,Operaciones (Supply),Operador de Envasado,Oficina Regional,Full-Time,2586,1407.0,841,1419.0,4834,6253,8.483636407887394,0.5438732122149208,0.2934850051706308,0.5438732122149208,0.5485117897178199,3,0,Normal,Normal,No
6575,Victor Hugo Torres Sanchez,People (RRHH),Business Partner,Planta Industrial (Matriz),Part-Time,3623,967.0,235,1295.0,4825,6120,8.481773246184977,0.26683222958057395,0.2683381682552839,0.26683222958057395,0.35733995584988965,0,0,Normal,Normal,No
6576,Julio Victor Lopez Mendoza,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Part-Time,1851,1166.0,472,1422.0,3489,4911,8.157657015196472,0.6295896328293736,0.40744985673352435,0.6295896328293736,0.7678185745140389,3,0,Normal,Normal,No
6577,Patricia Paula Castro Vargas,Marketing,Trade Marketing,Planta Industrial (Matriz),Part-Time,3470,795.0,670,801.0,4140,4941,8.328692583545568,0.22904062229904926,0.1934315382757788,0.22904062229904926,0.23076923076923078,0,0,Normal,Normal,No
6578,Camila Patricia Sanchez Torres,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Part-Time,3579,192.0,16,219.0,3787,4006,8.239593454305968,0.053631284916201116,0.05781414994720169,0.053631284916201116,0.0611731843575419,0,0,Normal,Anomalía,No
6579,Rosa Ana Herrera Sanchez,Logistica,Planificador de Demanda,Centros de Distribucion,Part-Time,3460,143.0,74,885.0,3677,4562,8.210124405164267,0.041317538283733024,0.2406199021207178,0.041317538283733024,0.2557064432245016,0,0,Normal,Normal,No
6580,Laura Natalia Mendoza Rodriguez,Marketing,Trade Marketing,Planta Industrial,Part-Time,1077,101.0,922,1351.0,2100,3451,7.650168700845001,0.09369202226345083,0.6430271299381247,0.09369202226345083,1.2532467532467533,1,0,Anomalía,Normal,No
6581,Andres Fernando Rojas Ramirez,Comercial / Ventas,Preventista (BEES),Planta Industrial,Part-Time,2714,591.0,931,863.0,4236,5099,8.351610750626559,0.2176795580110497,0.20368185036582487,0.2176795580110497,0.3178637200736648,0,0,Normal,Normal,No
6582,Miguel Carlos Ramirez Garcia,Comercial / Ventas,Preventista (BEES),Planta Industrial,Full-Time,4207,1355.0,792,849.0,6354,6354,8.756997183623554,0.32200570342205326,0.13359559402045634,0.32200570342205326,0.20175855513307986,0,0,Normal,Normal,No
6583,Claudia Ana Vargas Rodriguez,People (RRHH),Reclutador (Trainee),Oficina Regional,Part-Time,1939,1034.0,566,408.0,3539,3947,8.17188200612782,0.5329896907216495,0.1152542372881356,0.5329896907216495,0.21030927835051547,3,0,Normal,Normal,No
6584,Maria Veronica Garcia Rojas,Operaciones (Supply),Maestro Cervecero,Planta Industrial (Matriz),,889,495.0,35,1445.0,1419,2864,7.258412150595307,0.5561797752808989,1.017605633802817,0.5561797752808989,1.6235955056179776,1,-1,Anomalía,Anomalía,Sí
6585,Sofia Veronica Garcia Garcia,Logistica,Planificador de Demanda,Planta Industrial (Matriz),Full-Time,1835,528.0,578,1024.0,2941,3965,7.9868449011613825,0.2875816993464052,0.3480625424881033,0.2875816993464052,0.5577342047930284,3,0,Normal,Normal,No
6586,Patricia Claudia Vargas Sanchez,Finanzas,Controller Financiero,Oficina Regional,Part-Time,2764,996.0,839,694.0,4599,5293,8.433811582477187,0.36021699819168174,0.1508695652173913,0.36021699819168174,0.25099457504520795,0,0,Normal,Normal,No
6587,Paula Sofia Herrera Gonzalez,People (RRHH),Business Partner,Planta Industrial,Full-Time,4411,793.0,723,502.0,5927,6429,8.687442166975924,0.1797370806890299,0.08468286099865047,0.1797370806890299,0.11378059836808703,0,0,Normal,Normal,No
6588,Lucia Gabriela Ramirez Suarez,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,Part-Time,875,130.0,960,353.0,1965,2318,7.583756300707112,0.14840182648401826,0.17955239064089523,0.14840182648401826,0.4029680365296804,3,0,Normal,Normal,No
6589,Rafael Ricardo Sanchez Suarez,Marketing,Trade Marketing,Centros de Distribucion,,4634,570.0,356,1250.0,5560,6810,8.623533227187563,0.12297734627831715,0.22477971587843912,0.12297734627831715,0.2696871628910464,0,0,Normal,Normal,No
6590,Eduardo Carlos Castro Perez,Marketing,Brand Manager,Planta Industrial,,2614,181.0,848,1193.0,3643,4836,8.200837258379849,0.06921606118546846,0.3273874862788145,0.06921606118546846,0.45621414913957936,3,0,Normal,Normal,No
6591,Carmen Patricia Lopez Rodriguez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Part-Time,1381,1258.0,642,1171.0,3281,4452,8.096208271650037,0.91027496382055,0.35679463741620965,0.91027496382055,0.8473227206946454,2,0,Normal,Normal,No
6592,Juan Carlos Mendoza Rojas,Operaciones (Supply),Operador de Envasado,Planta Industrial,Part-Time,2744,530.0,826,1458.0,4100,5558,8.31898612539206,0.1930783242258652,0.35552304316020483,0.1930783242258652,0.5311475409836065,3,0,Normal,Normal,No
6593,Patricia Elena Gonzalez Rojas,Logistica,Planificador de Demanda,Oficinas Administrativas,Full-Time,4185,198.0,293,370.0,4676,5046,8.450412157725886,0.04730052556139513,0.07911054094505024,0.04730052556139513,0.08838987099856666,0,0,Normal,Normal,No
6594,Victor Julio Mendoza Sanchez,Comercial / Ventas,Key Account Manager,Centros de Distribucion,Part-Time,3056,1084.0,912,1267.0,5052,6319,8.527737405291909,0.3545960091593065,0.25074213338610724,0.3545960091593065,0.41445861956166175,0,0,Normal,Normal,No
6595,Sergio Jose Sanchez Torres,Logistica,Planificador de Demanda,Planta Industrial (Matriz),,1522,1078.0,462,637.0,3062,3699,8.027150106832774,0.7078135259356533,0.207966046359778,0.7078135259356533,0.41825344714379514,3,0,Normal,Normal,No
6596,Andrea Paula Rojas Gonzalez,Operaciones (Supply),Analista de Calidad,Oficina Regional,Part-Time,2824,884.0,91,1486.0,3799,5285,8.242756345714477,0.3129203539823009,0.3910526315789474,0.3129203539823009,0.5260176991150443,3,0,Normal,Normal,No
6597,Sofia Lucia Torres Castro,Marketing,Trade Marketing,Oficinas Administrativas,Full-Time,1896,1493.0,552,849.0,3941,3941,8.279443487712665,0.7870321560358461,0.21537290715372906,0.7870321560358461,0.44754876120189774,2,0,Normal,Normal,No
6598,Mario Mario Diaz Sanchez,People (RRHH),Reclutador (Trainee),Centros de Distribucion,Full-Time,4736,1022.0,84,1304.0,5842,7146,8.672999642554437,0.21574836394342412,0.22317302755433852,0.21574836394342412,0.27527971289845893,0,0,Normal,Normal,No
6599,Andres Raul Rojas Ramirez,Logistica,Gestor de Flota,Oficina Regional,Full-Time,1326,1199.0,354,247.0,2879,3126,7.965545573129992,0.9035418236623964,0.08576388888888889,0.9035418236623964,0.18613413715146948,2,0,Normal,Normal,No
6600,Hugo Rafael Diaz Ramirez,Operaciones (Supply),Analista de Calidad,Oficina Regional,Full-Time,1863,456.0,618,1400.0,2937,4337,7.9854843567338225,0.2446351931330472,0.4765146358066712,0.2446351931330472,0.7510729613733905,1,0,Normal,Normal,No
6601,Jorge Andres Garcia Martinez,Tecnologia (Tech),Analista de Datos,Centros de Distribucion,Part-Time,3199,937.0,947,552.0,5083,5635,8.533853632309345,0.2928125,0.10857592446892211,0.2928125,0.1725,0,0,Normal,Normal,No
6602,Silvia Monica Rojas Torres,People (RRHH),Business Partner,Oficinas Administrativas,Part-Time,1470,193.0,875,1311.0,2538,3849,7.839525581704678,0.13120326308633581,0.5163450177235132,0.13120326308633581,0.8912304554724677,1,0,Normal,Normal,No
6603,Andres Raul Ramirez Vargas,People (RRHH),Reclutador (Trainee),Planta Industrial,Part-Time,1987,1172.0,305,1231.0,3464,4695,8.150467911624004,0.5895372233400402,0.3552669552669553,0.5895372233400402,0.619215291750503,3,0,Normal,Normal,No
6604,Valentina Camila Flores Suarez,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Full-Time,883,1003.0,260,998.0,2146,3144,7.671826797878781,1.1346153846153846,0.4648346530041919,1.1346153846153846,1.1289592760180995,2,0,Anomalía,Normal,No
6605,Raul Hugo Rojas Garcia,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Part-Time,3543,795.0,504,288.0,4047,4335,8.305978210967302,0.22432279909706546,0.07114624505928854,0.22432279909706546,0.08126410835214447,0,0,Normal,Normal,No
6606,Patricia Carmen Flores Gonzalez,Operaciones (Supply),Analista de Calidad,Oficina Regional,Full-Time,1963,1397.0,768,639.0,4128,4767,8.32579052588609,0.7113034623217923,0.1547590215548559,0.7113034623217923,0.32535641547861505,3,0,Normal,Normal,No
6607,Miguel Fernando Diaz Gonzalez,Marketing,Trade Marketing,Planta Industrial,Full-Time,2817,1137.0,443,640.0,4397,5037,8.388905171114706,0.4034776437189496,0.14552069122328332,0.4034776437189496,0.22711142654364797,0,0,Normal,Normal,No
6608,Sergio Carlos Herrera Delgado,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,2726,1465.0,227,275.0,4418,4693,8.39366870513074,0.5372203887055372,0.06223127404390134,0.5372203887055372,0.10084341767510084,0,0,Normal,Normal,No
6609,Fernando Miguel Lopez Vargas,Tecnologia (Tech),Analista de Datos,Planta Industrial,Full-Time,1006,764.0,621,1125.0,2391,3516,7.779885115070522,0.7586891757696127,0.47031772575250835,0.7586891757696127,1.1171797418073486,1,0,Normal,Normal,No
6610,Natalia Natalia Delgado Gonzalez,Marketing,Brand Manager,Centros de Distribucion,Part-Time,4010,312.0,997,849.0,5319,6168,8.57922858233569,0.07778608825729244,0.15958646616541353,0.07778608825729244,0.21166791323859388,0,0,Normal,Normal,No
6611,Silvia Rosa Vargas Diaz,Finanzas,Controller Financiero,Oficina Regional,Part-Time,4207,1358.0,612,1181.0,6177,7358,8.728749873478527,0.32271863117870725,0.19116218841048882,0.32271863117870725,0.2806558935361217,0,0,Normal,Normal,No
6612,Hugo Diego Lopez Diaz,Logistica,Gestor de Flota,Planta Industrial,,4500,1073.0,695,565.0,6268,6833,8.743372131273969,0.23839146856254165,0.09012601690859787,0.23839146856254165,0.12552766051988448,0,0,Normal,Normal,No
6613,Jorge Alberto Torres Mendoza,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,1923,1077.0,441,1428.0,3441,4869,8.143807976771484,0.5597713097713097,0.4148750726321906,0.5597713097713097,0.7422037422037422,3,0,Normal,Normal,No
6614,Andres Raul Sanchez Castro,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Full-Time,1285,985.0,576,931.0,2846,3777,7.954021087278037,0.7659409020217729,0.3270108886547243,0.7659409020217729,0.723950233281493,2,0,Normal,Normal,No
6615,Andrea Claudia Morales Flores,Marketing,Brand Manager,Oficinas Administrativas,,3602,1034.0,722,1171.0,5358,6529,8.58653266949485,0.28698306966416876,0.2185109162157119,0.28698306966416876,0.3250069386622259,0,0,Normal,Normal,No
6616,Andrea Lucia Morales Mendoza,Logistica,Planificador de Demanda,Oficina Regional,Part-Time,4658,843.0,648,636.0,6149,6785,8.724207360800564,0.18094011590470058,0.10341463414634146,0.18094011590470058,0.1365099806825499,0,0,Normal,Normal,No
6617,Miguel Raul Diaz Suarez,Operaciones (Supply),Analista de Calidad,Planta Industrial,Full-Time,1195,542.0,216,240.0,1953,2193,7.577633832602728,0.4531772575250836,0.12282497441146366,0.4531772575250836,0.20066889632107024,3,0,Normal,Normal,No
6618,Eduardo Pedro Mendoza Ortega,Comercial / Ventas,Key Account Manager,Planta Industrial,Full-Time,3552,1333.0,524,1171.0,5409,6580,8.596004371840527,0.3751759076836476,0.21645101663585953,0.3751759076836476,0.3295806360821841,0,0,Normal,Normal,No
6619,Monica Lucia Garcia Delgado,People (RRHH),Business Partner,Planta Industrial,Full-Time,1187,366.0,199,874.0,1752,2626,7.469083884921234,0.30808080808080807,0.49857387335995434,0.30808080808080807,0.7356902356902357,1,0,Normal,Normal,No
6620,Fernando Jorge Perez Mendoza,Marketing,Brand Manager,Oficinas Administrativas,Part-Time,4959,821.0,564,317.0,6344,6661,8.755422380148488,0.1655241935483871,0.04996059889676911,0.1655241935483871,0.06391129032258064,0,0,Normal,Normal,No
6621,Claudia Natalia Gonzalez Ortega,Finanzas,Controller Financiero,Centros de Distribucion,Part-Time,2628,1261.0,276,817.0,4165,4982,8.334711621820917,0.4796500570559148,0.19611137782045127,0.4796500570559148,0.3107645492582731,3,0,Normal,Normal,No
6622,Silvia Camila Diaz Torres,People (RRHH),Reclutador (Trainee),Oficina Regional,Full-Time,3927,1445.0,104,1187.0,5476,6663,8.608312784783722,0.36787169042769857,0.2167244842066825,0.36787169042769857,0.3021894093686354,0,0,Normal,Normal,No
6623,Gabriela Daniela Delgado Lopez,Operaciones (Supply),Operador de Envasado,Planta Industrial,Full-Time,2042,1128.0,294,1316.0,3464,4780,8.150467911624004,0.5521292217327459,0.3797979797979798,0.5521292217327459,0.6441507586882036,3,0,Normal,Normal,No
6624,Raul Luis Lopez Vargas,People (RRHH),Reclutador (Trainee),Planta Industrial,Part-Time,2972,1080.0,24,421.0,4076,4497,8.313116702819253,0.3632694248234107,0.10326220259995095,0.3632694248234107,0.14160780356542213,0,0,Normal,Normal,No
6625,Gabriela Ana Lopez Vargas,Finanzas,Controller Financiero,Oficinas Administrativas,Part-Time,1259,1137.0,363,476.0,2759,3235,7.9229859587111955,0.9023809523809524,0.17246376811594202,0.9023809523809524,0.37777777777777777,2,0,Normal,Normal,No
6626,Miguel Jorge Delgado Sanchez,Finanzas,Controller Financiero,Centros de Distribucion,Full-Time,3037,1352.0,850,1114.0,5239,6353,8.564076777315087,0.4450296247531271,0.21259541984732824,0.4450296247531271,0.3666886109282423,0,0,Normal,Normal,No
6627,Daniela Lucia Rodriguez Morales,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Part-Time,1153,491.0,8,386.0,1652,2038,7.410347097821024,0.4254766031195841,0.2335148215366001,0.4254766031195841,0.3344887348353553,3,0,Normal,Normal,No
6628,Pedro Jose Flores Rojas,Operaciones (Supply),Analista de Calidad,Centros de Distribucion,Full-Time,3170,499.0,161,1144.0,3830,4974,8.25088114470065,0.1573636076947335,0.2986165492038632,0.1573636076947335,0.3607694733522548,3,0,Normal,Normal,No
6629,Laura Sofia Torres Torres,Marketing,Trade Marketing,Planta Industrial,Part-Time,3449,738.0,513,1039.0,4700,5739,8.45553053102413,0.21391304347826087,0.2210168049351202,0.21391304347826087,0.3011594202898551,0,0,Normal,Normal,No
6630,Daniela Monica Suarez Suarez,Marketing,Brand Manager,Oficinas Administrativas,Part-Time,3128,1308.0,185,1259.0,4621,5880,8.438582790834326,0.41802492809204217,0.2723929035049762,0.41802492809204217,0.4023649728347715,3,0,Normal,Normal,No
6631,Maria Paula Flores Suarez,Finanzas,Controller Financiero,Oficinas Administrativas,Part-Time,1482,184.0,855,790.0,2521,3311,7.8328075165248645,0.12407282535401214,0.3132434575733545,0.12407282535401214,0.5327039784221174,3,0,Normal,Normal,No
6632,Victor Miguel Martinez Morales,Logistica,Planificador de Demanda,Oficina Regional,Full-Time,2183,409.0,217,385.0,2809,3194,7.940939762327791,0.18727106227106227,0.13701067615658363,0.18727106227106227,0.1762820512820513,3,0,Normal,Normal,No
6633,Jorge Hugo Morales Torres,Sostenibilidad,Coordinador de Agro,Centros de Distribucion,Part-Time,1442,447.0,669,1417.0,2558,3975,7.847371836159788,0.3097713097713098,0.5537319265338023,0.3097713097713098,0.9819819819819819,1,0,Normal,Normal,No
6634,Miguel Juan Flores Herrera,Comercial / Ventas,Key Account Manager,Oficina Regional,Part-Time,2813,1336.0,472,1470.0,4621,6091,8.438582790834326,0.47476901208244493,0.31804413673734316,0.47476901208244493,0.5223880597014925,3,0,Normal,Normal,No
6635,Diego Hugo Martinez Flores,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,2615,177.0,940,849.0,3732,3732,8.224967478914584,0.0676605504587156,0.22743102062684167,0.0676605504587156,0.32454128440366975,0,0,Normal,Normal,No
6636,Patricia Ana Morales Perez,Tecnologia (Tech),Analista de Datos,Oficinas Administrativas,Full-Time,3737,568.0,152,1342.0,4457,5799,8.402455513945814,0.15195291599785982,0.3010318528488111,0.15195291599785982,0.3590155163188871,0,0,Normal,Normal,No
6637,Valentina Sofia Gonzalez Sanchez,People (RRHH),Business Partner,Oficinas Administrativas,,2655,1268.0,684,1378.0,4607,5985,8.435549202375727,0.47740963855421686,0.2990451388888889,0.47740963855421686,0.5188253012048193,3,0,Normal,Normal,No
6638,Rafael Diego Gonzalez Delgado,Marketing,Brand Manager,Planta Industrial,Part-Time,1441,387.0,214,980.0,2042,3022,7.622174594817622,0.268377253814147,0.47968673519334315,0.268377253814147,0.6796116504854369,1,0,Normal,Normal,No
6639,Diego Sergio Sanchez Castro,People (RRHH),Business Partner,Oficina Regional,Part-Time,2590,761.0,491,1490.0,3842,5332,8.254008590564844,0.29370899266692396,0.38771792870153526,0.29370899266692396,0.5750675414897722,3,0,Normal,Normal,No
6640,Sergio Eduardo Flores Garcia,Operaciones (Supply),Operador de Envasado,Centros de Distribucion,Part-Time,2169,1147.0,251,1332.0,3567,4899,8.1797604936999,0.5285714285714286,0.37331838565022424,0.5285714285714286,0.6138248847926268,3,0,Normal,Normal,No
6641,Luis Andres Flores Torres,Tecnologia (Tech),Analista de Datos,Planta Industrial (Matriz),Part-Time,3375,853.0,741,1033.0,4969,6002,8.511175119090675,0.25266587677725116,0.20784708249496983,0.25266587677725116,0.3059834123222749,0,0,Normal,Normal,No
6642,Veronica Claudia Diaz Flores,People (RRHH),Reclutador (Trainee),Planta Industrial (Matriz),Part-Time,1529,282.0,904,985.0,2715,3700,7.906915488678587,0.1843137254901961,0.3626656848306333,0.1843137254901961,0.6437908496732027,3,0,Normal,Normal,No
6643,Ricardo Miguel Ortega Perez,Sostenibilidad,Coordinador de Agro,Oficinas Administrativas,Part-Time,1100,1109.0,689,1019.0,2898,3917,7.972121128921655,1.0072661217075387,0.35150051741979993,1.0072661217075387,0.9255222524977293,2,0,Normal,Normal,No
6644,Maria Valentina Garcia Gonzalez,People (RRHH),Business Partner,Oficinas Administrativas,Part-Time,2205,816.0,619,930.0,3640,4570,8.200013648175434,0.36990027198549413,0.2554243339741829,0.36990027198549413,0.4215775158658205,3,0,Normal,Normal,No
6645,Rosa Claudia Ramirez Garcia,Marketing,Brand Manager,Oficina Regional,,4542,1242.0,751,410.0,6535,6945,8.785080636539838,0.27338762931983274,0.06272949816401469,0.27338762931983274,0.09024873431653092,0,0,Normal,Normal,No
6646,Elena Laura Suarez Lopez,Logistica,Gestor de Flota,Oficinas Administrativas,Full-Time,3602,1270.0,3,849.0,4875,4875,8.492080490601163,0.35248404107688036,0.17411812961443807,0.35248404107688036,0.23563696919233973,0,0,Normal,Normal,No
6647,Paula Rosa Morales Rojas,People (RRHH),Reclutador (Trainee),Oficina Regional,Part-Time,2326,157.0,270,1097.0,2753,3850,7.9208096792886,0.06746884400515686,0.3983297022512709,0.06746884400515686,0.47142243231628705,3,0,Normal,Normal,No
6648,Monica Maria Garcia Herrera,Operaciones (Supply),Analista de Calidad,Oficina Regional,Part-Time,4378,733.0,133,757.0,5244,6001,8.565030520830398,0.1673898150262617,0.14432793136320304,0.1673898150262617,0.1728705183831925,0,0,Normal,Normal,No
6649,Rosa Silvia Flores Martinez,Comercial / Ventas,Preventista (BEES),Planta Industrial,Part-Time,2909,795.0,624,952.0,3533,4485,8.170185652879642,0.27319587628865977,0.2693831352574986,0.27319587628865977,0.32714776632302406,3,0,Normal,Normal,No
6650,Carlos Jose Lopez Morales,Comercial / Ventas,Key Account Manager,Oficinas Administrativas,Part-Time,2279,1148.0,913,1329.0,4340,5669,8.375860015299594,0.5035087719298246,0.3061506565307533,0.5035087719298246,0.5828947368421052,3,0,Normal,Normal,No
6651,Paula Ana Mendoza Sanchez,Comercial / Ventas,Preventista (BEES),Oficina Regional,Part-Time,2759,841.0,985,438.0,4585,5023,8.43076346341785,0.30471014492753623,0.09550806803314435,0.30471014492753623,0.15869565217391304,0,0,Normal,Normal,No
6652,Jose Ricardo Rodriguez Flores,Logistica,Gestor de Flota,Planta Industrial,Part-Time,958,1186.0,5,1237.0,2149,3386,7.673223121121708,1.2367049009384776,0.5753488372093023,1.2367049009384776,1.2898852971845673,2,0,Anomalía,Normal,No
6653,Andrea Patricia Gonzalez Morales,Logistica,Gestor de Flota,Centros de Distribucion,Part-Time,1624,1036.0,638,852.0,3298,4150,8.101374671228582,0.6375384615384615,0.25826007881176116,0.6375384615384615,0.5243076923076923,3,0,Normal,Normal,No
6654,Silvia Claudia Gonzalez Garcia,People (RRHH),Business Partner,Oficinas Administrativas,Full-Time,1160,144.0,491,593.0,1795,2388,7.493317248862145,0.12403100775193798,0.3301781737193764,0.12403100775193798,0.5107665805340224,3,0,Normal,Normal,No
6655,Mario Victor Flores Lopez,Logistica,Planificador de Demanda,Oficinas Administrativas,Part-Time,4212,203.0,656,880.0,5071,5951,8.531490496117062,0.04818419178732495,0.17350157728706625,0.04818419178732495,0.20887728459530025,0,0,Normal,Normal,No
